Sede,Estudiante,Grado,Grupo,Periodo,Año,Intensidad Horaria,Asignatura,Cognitiva,Procedimental,Actitudinal,Axiologica,Calificacion_Ponderada
Fusagasugá,a2a9aa1484b8a8b59ef7fab3fa6b939c3e2157f602574a3be1d588f35211f1fb,9,A,IV,2023,3.0,Ciencias Naturales,86,85,88,90.0,86.5
Fusagasugá,a2a9aa1484b8a8b59ef7fab3fa6b939c3e2157f602574a3be1d588f35211f1fb,9,A,IV,2023,4.0,Ciencias Sociales,79,76,60,95.0,75.9
Fusagasugá,a2a9aa1484b8a8b59ef7fab3fa6b939c3e2157f602574a3be1d588f35211f1fb,9,A,IV,2023,6.0,Matemáticas,81,81,60,70.0,75.7
Fusagasugá,a2a9aa1484b8a8b59ef7fab3fa6b939c3e2157f602574a3be1d588f35211f1fb,9,A,IV,2023,3.0,Lengua Castellana,74,76,90,95.0,79.9
Fusagasugá,a2a9aa1484b8a8b59ef7fab3fa6b939c3e2157f602574a3be1d588f35211f1fb,9,A,IV,2023,4.0,Inglés,83,82,96,96.0,86.6
Fusagasugá,a2a9aa1484b8a8b59ef7fab3fa6b939c3e2157f602574a3be1d588f35211f1fb,9,A,IV,2023,2.0,Innovación y Emprendimiento,84,82,90,90.0,85.2
Fusagasugá,a2a9aa1484b8a8b59ef7fab3fa6b939c3e2157f602574a3be1d588f35211f1fb,9,A,IV,2023,7.0,Aprendizaje Basado en Investigación,74,76,92,90.0,79.80000000000001
Fusagasugá,a2a9aa1484b8a8b59ef7fab3fa6b939c3e2157f602574a3be1d588f35211f1fb,9,A,IV,2023,3.0,Educación Física,94,95,95,95.0,94.6
Fusagasugá,a2a9aa1484b8a8b59ef7fab3fa6b939c3e2157f602574a3be1d588f35211f1fb,9,A,IV,2023,2.0,Lectura Crítica,87,87,85,100.0,87.9
Fusagasugá,a2a9aa1484b8a8b59ef7fab3fa6b939c3e2157f602574a3be1d588f35211f1fb,9,A,IV,2023,1.0,Artes,83,83,80,80.0,82.1
Fusagasugá,a2a9aa1484b8a8b59ef7fab3fa6b939c3e2157f602574a3be1d588f35211f1fb,9,A,IV,2023,1.0,Robótica y TICS,80,82,80,90.0,81.6
Fusagasugá,a2a9aa1484b8a8b59ef7fab3fa6b939c3e2157f602574a3be1d588f35211f1fb,9,A,IV,2023,1.0,Inteligencia emocional e Integralidad,70,67,65,70.0,68.1
Fusagasugá,a6ea0f948bcc4f55ebe5baf2c5d24a35d0c70b59478332ab33b73df1c3502b0a,2,A,IV,2023,3.0,Ciencias Naturales,78,78,90,90.0,81.6
Fusagasugá,a6ea0f948bcc4f55ebe5baf2c5d24a35d0c70b59478332ab33b73df1c3502b0a,2,A,IV,2023,3.0,Ciencias Sociales,77,78,95,95.0,82.7
Fusagasugá,a6ea0f948bcc4f55ebe5baf2c5d24a35d0c70b59478332ab33b73df1c3502b0a,2,A,IV,2023,5.0,Matemáticas,76,76,85,85.0,78.7
Fusagasugá,a6ea0f948bcc4f55ebe5baf2c5d24a35d0c70b59478332ab33b73df1c3502b0a,2,A,IV,2023,4.0,Lengua Castellana,74,73,85,85.0,77.0
Fusagasugá,a6ea0f948bcc4f55ebe5baf2c5d24a35d0c70b59478332ab33b73df1c3502b0a,2,A,IV,2023,4.0,Inglés,74,70,85,95.0,77.1
Fusagasugá,a6ea0f948bcc4f55ebe5baf2c5d24a35d0c70b59478332ab33b73df1c3502b0a,2,A,IV,2023,2.0,Creatividad e Innovación,93,92,95,95.0,93.3
Fusagasugá,a6ea0f948bcc4f55ebe5baf2c5d24a35d0c70b59478332ab33b73df1c3502b0a,2,A,IV,2023,4.0,Aprendizaje Basado en Proyectos,86,87,69,88.0,83.1
Fusagasugá,a6ea0f948bcc4f55ebe5baf2c5d24a35d0c70b59478332ab33b73df1c3502b0a,2,A,IV,2023,3.0,Educación Física,91,91,98,95.0,92.80000000000001
Fusagasugá,a6ea0f948bcc4f55ebe5baf2c5d24a35d0c70b59478332ab33b73df1c3502b0a,2,A,IV,2023,2.0,Lectura Crítica,78,83,90,70.0,81.1
Fusagasugá,a6ea0f948bcc4f55ebe5baf2c5d24a35d0c70b59478332ab33b73df1c3502b0a,2,A,IV,2023,1.0,Artes,92,92,90,90.0,91.4
Fusagasugá,a6ea0f948bcc4f55ebe5baf2c5d24a35d0c70b59478332ab33b73df1c3502b0a,2,A,IV,2023,1.0,Robótica y TICS,92,99,98,95.0,95.6
Fusagasugá,a6ea0f948bcc4f55ebe5baf2c5d24a35d0c70b59478332ab33b73df1c3502b0a,2,A,IV,2023,1.0,Inteligencia emocional e Integralidad,83,86,100,100.0,89.0
Fusagasugá,cfc35e21f0d631a384c0702d10b0a9e2b105311affc860423d56c5fcf15043ae,3,A,II,2024,4.0,Ciencias Naturales,94,95,95,96.0,94.69999999999999
Fusagasugá,cfc35e21f0d631a384c0702d10b0a9e2b105311affc860423d56c5fcf15043ae,3,A,II,2024,3.0,Ciencias Sociales,92,92,80,89.0,89.30000000000001
Fusagasugá,cfc35e21f0d631a384c0702d10b0a9e2b105311affc860423d56c5fcf15043ae,3,A,II,2024,5.0,Matemáticas,78,79,82,88.0,80.10000000000001
Fusagasugá,cfc35e21f0d631a384c0702d10b0a9e2b105311affc860423d56c5fcf15043ae,3,A,II,2024,3.0,Lengua Castellana,67,64,95,95.0,74.5
Fusagasugá,cfc35e21f0d631a384c0702d10b0a9e2b105311affc860423d56c5fcf15043ae,3,A,II,2024,2.0,Lectura Crítica,91,91,91,95.0,91.4
Fusagasugá,cfc35e21f0d631a384c0702d10b0a9e2b105311affc860423d56c5fcf15043ae,3,A,II,2024,4.0,English,83,82,95,100.0,86.8
Fusagasugá,cfc35e21f0d631a384c0702d10b0a9e2b105311affc860423d56c5fcf15043ae,3,A,II,2024,3.0,Educación Física,89,89,90,90.0,89.3
Fusagasugá,cfc35e21f0d631a384c0702d10b0a9e2b105311affc860423d56c5fcf15043ae,3,A,II,2024,1.0,Creatividad e innovación,90,90,93,92.0,90.8
Fusagasugá,cfc35e21f0d631a384c0702d10b0a9e2b105311affc860423d56c5fcf15043ae,3,A,II,2024,2.0,Aprendizaje Basado en Proyectos,94,95,95,95.0,94.6
Fusagasugá,cfc35e21f0d631a384c0702d10b0a9e2b105311affc860423d56c5fcf15043ae,3,A,II,2024,1.0,Artes,91,91,90,90.0,90.7
Fusagasugá,cfc35e21f0d631a384c0702d10b0a9e2b105311affc860423d56c5fcf15043ae,3,A,II,2024,1.0,Tecnologías Informáticas,93,93,90,90.0,92.1
Fusagasugá,cfc35e21f0d631a384c0702d10b0a9e2b105311affc860423d56c5fcf15043ae,3,A,II,2024,1.0,Integralidad,92,90,96,100.0,93.0
Fusagasugá,9fedd50a781164c2168faa0d3056279cce559ae031e164ba97da91bcd9da8818,4,A,III,2023,3.0,Ciencias Naturales,89,88,100,100.0,92.0
Fusagasugá,9fedd50a781164c2168faa0d3056279cce559ae031e164ba97da91bcd9da8818,4,A,III,2023,4.0,Ciencias Sociales,86,87,85,92.0,86.7
Fusagasugá,9fedd50a781164c2168faa0d3056279cce559ae031e164ba97da91bcd9da8818,4,A,III,2023,5.0,Matemáticas,90,90,95,94.0,91.4
Fusagasugá,9fedd50a781164c2168faa0d3056279cce559ae031e164ba97da91bcd9da8818,4,A,III,2023,3.0,Lengua Castellana,89,90,90,100.0,90.6
Fusagasugá,9fedd50a781164c2168faa0d3056279cce559ae031e164ba97da91bcd9da8818,4,A,III,2023,4.0,Inglés,82,82,100,100.0,87.4
Fusagasugá,9fedd50a781164c2168faa0d3056279cce559ae031e164ba97da91bcd9da8818,4,A,III,2023,2.0,Creatividad e Innovación,77,83,90,90.0,82.7
Fusagasugá,9fedd50a781164c2168faa0d3056279cce559ae031e164ba97da91bcd9da8818,4,A,III,2023,4.0,Aprendizaje Basado en Proyectos,95,96,92,98.0,95.0
Fusagasugá,9fedd50a781164c2168faa0d3056279cce559ae031e164ba97da91bcd9da8818,4,A,III,2023,3.0,Educación Física,93,94,100,90.0,94.4
Fusagasugá,9fedd50a781164c2168faa0d3056279cce559ae031e164ba97da91bcd9da8818,4,A,III,2023,2.0,Lectura Crítica,92,92,95,100.0,93.4
Fusagasugá,9fedd50a781164c2168faa0d3056279cce559ae031e164ba97da91bcd9da8818,4,A,III,2023,1.0,Artes,94,94,90,90.0,92.8
Fusagasugá,9fedd50a781164c2168faa0d3056279cce559ae031e164ba97da91bcd9da8818,4,A,III,2023,1.0,Robótica y TICS,81,83,80,90.0,82.3
Fusagasugá,9fedd50a781164c2168faa0d3056279cce559ae031e164ba97da91bcd9da8818,4,A,III,2023,1.0,Inteligencia emocional e Integralidad,97,97,100,100.0,97.9
Fusagasugá,e662db416cd745bbe91e3fda9b3ec98b2bf334676796d1e5cd7e931a0af181d0,10,A,II,2023,2.0,Ciencias Políticas y Económicas,8,0,0,89.0,12.100000000000001
Fusagasugá,e662db416cd745bbe91e3fda9b3ec98b2bf334676796d1e5cd7e931a0af181d0,10,A,II,2023,2.0,Filosofía,0,0,0,0.0,0.0
Fusagasugá,e662db416cd745bbe91e3fda9b3ec98b2bf334676796d1e5cd7e931a0af181d0,10,A,II,2023,2.0,Francés,0,9,0,0.0,2.6999999999999997
Fusagasugá,e662db416cd745bbe91e3fda9b3ec98b2bf334676796d1e5cd7e931a0af181d0,10,A,II,2023,1.0,Educación Ambiental,0,0,0,0.0,0.0
Fusagasugá,e662db416cd745bbe91e3fda9b3ec98b2bf334676796d1e5cd7e931a0af181d0,10,A,II,2023,3.0,Proyecto de inversión,0,0,0,0.0,0.0
Fusagasugá,e662db416cd745bbe91e3fda9b3ec98b2bf334676796d1e5cd7e931a0af181d0,10,A,II,2023,2.0,Educación Física,8,8,0,0.0,5.6
Fusagasugá,e662db416cd745bbe91e3fda9b3ec98b2bf334676796d1e5cd7e931a0af181d0,10,A,II,2023,1.0,Artes,0,0,0,0.0,0.0
Fusagasugá,e662db416cd745bbe91e3fda9b3ec98b2bf334676796d1e5cd7e931a0af181d0,10,A,II,2023,1.0,Robótica y TICS,0,0,0,0.0,0.0
Fusagasugá,e662db416cd745bbe91e3fda9b3ec98b2bf334676796d1e5cd7e931a0af181d0,10,A,II,2023,1.0,Inteligencia emocional e Integralidad,0,0,0,0.0,0.0
Fusagasugá,9acf8d2f70be59aebd4deb8fb7389c47d499c9f5bf4a057906ddef1d7609e86a,8,A,IV,2023,3.0,Ciencias Naturales,82,84,90,99.0,85.9
Fusagasugá,9acf8d2f70be59aebd4deb8fb7389c47d499c9f5bf4a057906ddef1d7609e86a,8,A,IV,2023,4.0,Ciencias Sociales,66,68,87,93.0,73.5
Fusagasugá,9acf8d2f70be59aebd4deb8fb7389c47d499c9f5bf4a057906ddef1d7609e86a,8,A,IV,2023,6.0,Matemáticas,76,76,80,80.0,77.2
Fusagasugá,9acf8d2f70be59aebd4deb8fb7389c47d499c9f5bf4a057906ddef1d7609e86a,8,A,IV,2023,3.0,Lengua Castellana,83,82,85,90.0,83.8
Fusagasugá,9acf8d2f70be59aebd4deb8fb7389c47d499c9f5bf4a057906ddef1d7609e86a,8,A,IV,2023,4.0,Inglés,83,83,90,97.0,85.8
Fusagasugá,9acf8d2f70be59aebd4deb8fb7389c47d499c9f5bf4a057906ddef1d7609e86a,8,A,IV,2023,2.0,Innovación y Emprendimiento,82,79,90,85.0,83.0
Fusagasugá,9acf8d2f70be59aebd4deb8fb7389c47d499c9f5bf4a057906ddef1d7609e86a,8,A,IV,2023,7.0,Aprendizaje Basado en Investigación,86,88,89,87.0,87.3
Fusagasugá,9acf8d2f70be59aebd4deb8fb7389c47d499c9f5bf4a057906ddef1d7609e86a,8,A,IV,2023,3.0,Educación Física,75,76,90,90.0,79.8
Fusagasugá,9acf8d2f70be59aebd4deb8fb7389c47d499c9f5bf4a057906ddef1d7609e86a,8,A,IV,2023,2.0,Lectura Crítica,87,87,90,90.0,87.9
Fusagasugá,9acf8d2f70be59aebd4deb8fb7389c47d499c9f5bf4a057906ddef1d7609e86a,8,A,IV,2023,1.0,Artes,89,89,85,90.0,88.3
Fusagasugá,9acf8d2f70be59aebd4deb8fb7389c47d499c9f5bf4a057906ddef1d7609e86a,8,A,IV,2023,1.0,Robótica y TICS,52,63,80,90.0,64.7
Fusagasugá,9acf8d2f70be59aebd4deb8fb7389c47d499c9f5bf4a057906ddef1d7609e86a,8,A,IV,2023,1.0,Inteligencia emocional e Integralidad,99,88,90,90.0,93.0
Fusagasugá,6c66332a12c30d61895a68e4f368b02ae416723510728e8f88d0e2584b4e2a45,5,A,IV,2023,3.0,Ciencias Naturales,81,80,90,90.0,83.4
Fusagasugá,6c66332a12c30d61895a68e4f368b02ae416723510728e8f88d0e2584b4e2a45,5,A,IV,2023,4.0,Ciencias Sociales,89,83,70,90.0,83.5
Fusagasugá,6c66332a12c30d61895a68e4f368b02ae416723510728e8f88d0e2584b4e2a45,5,A,IV,2023,5.0,Matemáticas,92,92,85,85.0,89.9
Fusagasugá,6c66332a12c30d61895a68e4f368b02ae416723510728e8f88d0e2584b4e2a45,5,A,IV,2023,3.0,Lengua Castellana,86,87,85,95.0,87.0
Fusagasugá,6c66332a12c30d61895a68e4f368b02ae416723510728e8f88d0e2584b4e2a45,5,A,IV,2023,2.0,Inglés,82,82,100,100.0,87.4
Fusagasugá,6c66332a12c30d61895a68e4f368b02ae416723510728e8f88d0e2584b4e2a45,5,A,IV,2023,2.0,Creatividad e Innovación,90,88,90,90.0,89.4
Fusagasugá,6c66332a12c30d61895a68e4f368b02ae416723510728e8f88d0e2584b4e2a45,5,A,IV,2023,4.0,Aprendizaje Basado en Proyectos,88,88,85,93.0,87.89999999999999
Fusagasugá,6c66332a12c30d61895a68e4f368b02ae416723510728e8f88d0e2584b4e2a45,5,A,IV,2023,3.0,Educación Física,81,79,85,85.0,81.6
Fusagasugá,6c66332a12c30d61895a68e4f368b02ae416723510728e8f88d0e2584b4e2a45,5,A,IV,2023,2.0,Lectura Crítica,93,91,70,90.0,87.5
Fusagasugá,6c66332a12c30d61895a68e4f368b02ae416723510728e8f88d0e2584b4e2a45,5,A,IV,2023,1.0,Artes,89,89,90,90.0,89.3
Fusagasugá,6c66332a12c30d61895a68e4f368b02ae416723510728e8f88d0e2584b4e2a45,5,A,IV,2023,1.0,Robótica y TICS,78,78,85,90.0,80.6
Fusagasugá,6c66332a12c30d61895a68e4f368b02ae416723510728e8f88d0e2584b4e2a45,5,A,IV,2023,1.0,Inteligencia emocional e Integralidad,94,94,100,90.0,94.8
Fusagasugá,1c50cccdc5f9f12fb2d298815a6bf1d14786da3c5aad60c0425f2553bfecc7b2,7,A,I,2023,3.0,Ciencias Naturales,79,79,94,96.0,83.69999999999999
Fusagasugá,1c50cccdc5f9f12fb2d298815a6bf1d14786da3c5aad60c0425f2553bfecc7b2,7,A,I,2023,4.0,Ciencias Sociales,80,72,89,92.0,80.6
Fusagasugá,1c50cccdc5f9f12fb2d298815a6bf1d14786da3c5aad60c0425f2553bfecc7b2,7,A,I,2023,6.0,Matemáticas,77,76,90,90.0,80.6
Fusagasugá,1c50cccdc5f9f12fb2d298815a6bf1d14786da3c5aad60c0425f2553bfecc7b2,7,A,I,2023,3.0,Lengua Castellana,69,71,90,100.0,76.9
Fusagasugá,1c50cccdc5f9f12fb2d298815a6bf1d14786da3c5aad60c0425f2553bfecc7b2,7,A,I,2023,4.0,Inglés,69,74,92,100.0,78.2
Fusagasugá,1c50cccdc5f9f12fb2d298815a6bf1d14786da3c5aad60c0425f2553bfecc7b2,7,A,I,2023,2.0,Innovación y Emprendimiento,82,81,85,90.0,83.10000000000001
Fusagasugá,1c50cccdc5f9f12fb2d298815a6bf1d14786da3c5aad60c0425f2553bfecc7b2,7,A,I,2023,7.0,Aprendizaje Basado en Investigación,91,90,93,87.0,90.7
Fusagasugá,1c50cccdc5f9f12fb2d298815a6bf1d14786da3c5aad60c0425f2553bfecc7b2,7,A,I,2023,3.0,Educación Física,85,95,100,100.0,92.5
Fusagasugá,1c50cccdc5f9f12fb2d298815a6bf1d14786da3c5aad60c0425f2553bfecc7b2,7,A,I,2023,2.0,Lectura Crítica,90,90,80,95.0,88.5
Fusagasugá,1c50cccdc5f9f12fb2d298815a6bf1d14786da3c5aad60c0425f2553bfecc7b2,7,A,I,2023,1.0,Artes,91,91,85,92.0,89.9
Fusagasugá,1c50cccdc5f9f12fb2d298815a6bf1d14786da3c5aad60c0425f2553bfecc7b2,7,A,I,2023,1.0,Robótica y TICS,83,90,80,90.0,85.2
Fusagasugá,1c50cccdc5f9f12fb2d298815a6bf1d14786da3c5aad60c0425f2553bfecc7b2,7,A,I,2023,1.0,Inteligencia emocional e Integralidad,89,92,85,90.0,89.2
Fusagasugá,83cceed9f2916b4b514e85d0b8b3e9de369f50386575c0215bb831f95d41e618,8,A,II,2023,3.0,Ciencias Naturales,46,46,70,93.0,55.5
Fusagasugá,83cceed9f2916b4b514e85d0b8b3e9de369f50386575c0215bb831f95d41e618,8,A,II,2023,4.0,Ciencias Sociales,74,59,70,87.0,70.0
Fusagasugá,83cceed9f2916b4b514e85d0b8b3e9de369f50386575c0215bb831f95d41e618,8,A,II,2023,6.0,Matemáticas,56,56,70,80.0,61.2
Fusagasugá,83cceed9f2916b4b514e85d0b8b3e9de369f50386575c0215bb831f95d41e618,8,A,II,2023,3.0,Lengua Castellana,74,70,60,90.0,71.6
Fusagasugá,83cceed9f2916b4b514e85d0b8b3e9de369f50386575c0215bb831f95d41e618,8,A,II,2023,4.0,Inglés,93,94,95,94.0,93.80000000000001
Fusagasugá,83cceed9f2916b4b514e85d0b8b3e9de369f50386575c0215bb831f95d41e618,8,A,II,2023,2.0,Innovación y Emprendimiento,86,84,90,90.0,86.6
Fusagasugá,83cceed9f2916b4b514e85d0b8b3e9de369f50386575c0215bb831f95d41e618,8,A,II,2023,7.0,Aprendizaje Basado en Investigación,82,85,84,84.0,83.50000000000001
Fusagasugá,83cceed9f2916b4b514e85d0b8b3e9de369f50386575c0215bb831f95d41e618,8,A,II,2023,3.0,Educación Física,94,94,95,90.0,93.8
Fusagasugá,83cceed9f2916b4b514e85d0b8b3e9de369f50386575c0215bb831f95d41e618,8,A,II,2023,2.0,Lectura Crítica,80,77,75,80.0,78.1
Fusagasugá,83cceed9f2916b4b514e85d0b8b3e9de369f50386575c0215bb831f95d41e618,8,A,II,2023,1.0,Artes,92,92,95,95.0,92.9
Fusagasugá,83cceed9f2916b4b514e85d0b8b3e9de369f50386575c0215bb831f95d41e618,8,A,II,2023,1.0,Robótica y TICS,79,76,80,90.0,79.4
Fusagasugá,83cceed9f2916b4b514e85d0b8b3e9de369f50386575c0215bb831f95d41e618,8,A,II,2023,1.0,Inteligencia emocional e Integralidad,97,97,100,100.0,97.9
Fusagasugá,ebcaaef563453b4b3951cb0211c36ac83efd40528c46a7fc16fefa4988e9191f,10,A,II,2023,5.0,Ciencias Naturales,71,72,75,80.0,73.0
Fusagasugá,ebcaaef563453b4b3951cb0211c36ac83efd40528c46a7fc16fefa4988e9191f,10,A,II,2023,2.0,Ciencias Políticas y Económicas,75,68,70,89.0,73.30000000000001
Fusagasugá,ebcaaef563453b4b3951cb0211c36ac83efd40528c46a7fc16fefa4988e9191f,10,A,II,2023,2.0,Filosofía,88,89,100,100.0,91.9
Fusagasugá,ebcaaef563453b4b3951cb0211c36ac83efd40528c46a7fc16fefa4988e9191f,10,A,II,2023,6.0,Trigonometría,65,66,90,90.0,72.8
Fusagasugá,ebcaaef563453b4b3951cb0211c36ac83efd40528c46a7fc16fefa4988e9191f,10,A,II,2023,4.0,Lengua Castellana,85,87,85,90.0,86.1
Fusagasugá,ebcaaef563453b4b3951cb0211c36ac83efd40528c46a7fc16fefa4988e9191f,10,A,II,2023,4.0,Inglés,70,68,94,90.0,76.2
Fusagasugá,ebcaaef563453b4b3951cb0211c36ac83efd40528c46a7fc16fefa4988e9191f,10,A,II,2023,2.0,Francés,81,84,90,90.0,84.6
Fusagasugá,ebcaaef563453b4b3951cb0211c36ac83efd40528c46a7fc16fefa4988e9191f,10,A,II,2023,1.0,Educación Ambiental,84,85,85,90.0,85.1
Fusagasugá,ebcaaef563453b4b3951cb0211c36ac83efd40528c46a7fc16fefa4988e9191f,10,A,II,2023,3.0,Proyecto de inversión,79,78,78,80.0,78.6
Fusagasugá,ebcaaef563453b4b3951cb0211c36ac83efd40528c46a7fc16fefa4988e9191f,10,A,II,2023,2.0,Educación Física,79,81,70,90.0,78.9
Fusagasugá,ebcaaef563453b4b3951cb0211c36ac83efd40528c46a7fc16fefa4988e9191f,10,A,II,2023,2.0,Lectura Crítica,91,91,93,92.0,91.50000000000001
Fusagasugá,ebcaaef563453b4b3951cb0211c36ac83efd40528c46a7fc16fefa4988e9191f,10,A,II,2023,1.0,Artes,88,92,95,95.0,91.3
Fusagasugá,ebcaaef563453b4b3951cb0211c36ac83efd40528c46a7fc16fefa4988e9191f,10,A,II,2023,1.0,Robótica y TICS,77,75,80,85.0,77.8
Fusagasugá,ebcaaef563453b4b3951cb0211c36ac83efd40528c46a7fc16fefa4988e9191f,10,A,II,2023,1.0,Inteligencia emocional e Integralidad,94,94,90,80.0,91.8
Fusagasugá,27987835b4cfbf69c6ee37c9f7f50f26fa67cd319bda3ae34e72c583245ba97b,9,A,II,2024,4.0,Ciencias Naturales,83,81,91,91.0,84.8
Fusagasugá,27987835b4cfbf69c6ee37c9f7f50f26fa67cd319bda3ae34e72c583245ba97b,9,A,II,2024,4.0,Ciencias Sociales,87,85,99,100.0,90.10000000000001
Fusagasugá,27987835b4cfbf69c6ee37c9f7f50f26fa67cd319bda3ae34e72c583245ba97b,9,A,II,2024,6.0,Matemáticas,90,90,100,80.0,91.0
Fusagasugá,27987835b4cfbf69c6ee37c9f7f50f26fa67cd319bda3ae34e72c583245ba97b,9,A,II,2024,3.0,Lengua Castellana,84,84,95,100.0,87.8
Fusagasugá,27987835b4cfbf69c6ee37c9f7f50f26fa67cd319bda3ae34e72c583245ba97b,9,A,II,2024,2.0,Lectura Crítica,90,90,90,90.0,90.0
Fusagasugá,27987835b4cfbf69c6ee37c9f7f50f26fa67cd319bda3ae34e72c583245ba97b,9,A,II,2024,4.0,English,71,71,92,95.0,77.60000000000001
Fusagasugá,27987835b4cfbf69c6ee37c9f7f50f26fa67cd319bda3ae34e72c583245ba97b,9,A,II,2024,3.0,Educación Física,84,84,85,85.0,84.3
Fusagasugá,27987835b4cfbf69c6ee37c9f7f50f26fa67cd319bda3ae34e72c583245ba97b,9,A,II,2024,1.0,Innovación y Emprendimiento,92,90,90,95.0,91.30000000000001
Fusagasugá,27987835b4cfbf69c6ee37c9f7f50f26fa67cd319bda3ae34e72c583245ba97b,9,A,II,2024,2.0,Aprendizaje Basado en Investigación,85,85,93,95.0,87.6
Fusagasugá,27987835b4cfbf69c6ee37c9f7f50f26fa67cd319bda3ae34e72c583245ba97b,9,A,II,2024,1.0,Artes,92,92,90,90.0,91.4
Fusagasugá,27987835b4cfbf69c6ee37c9f7f50f26fa67cd319bda3ae34e72c583245ba97b,9,A,II,2024,1.0,Tecnologías Informáticas,96,89,89,90.0,91.9
Fusagasugá,27987835b4cfbf69c6ee37c9f7f50f26fa67cd319bda3ae34e72c583245ba97b,9,A,II,2024,1.0,Integralidad,94,93,94,95.0,93.8
Fusagasugá,e199a5a409d7f663bf52c8073801637e1c203aa3bc043608c3188d68d5599d85,4,A,I,2024,4.0,Ciencias Naturales,78,75,79,90.0,78.5
Fusagasugá,e199a5a409d7f663bf52c8073801637e1c203aa3bc043608c3188d68d5599d85,4,A,I,2024,3.0,Ciencias Sociales,77,77,88,86.0,80.1
Fusagasugá,e199a5a409d7f663bf52c8073801637e1c203aa3bc043608c3188d68d5599d85,4,A,I,2024,5.0,Matemáticas,68,72,85,88.0,74.6
Fusagasugá,e199a5a409d7f663bf52c8073801637e1c203aa3bc043608c3188d68d5599d85,4,A,I,2024,3.0,Lengua Castellana,81,76,80,95.0,80.7
Fusagasugá,e199a5a409d7f663bf52c8073801637e1c203aa3bc043608c3188d68d5599d85,4,A,I,2024,2.0,Lectura Crítica,67,65,80,95.0,71.8
Fusagasugá,e199a5a409d7f663bf52c8073801637e1c203aa3bc043608c3188d68d5599d85,4,A,I,2024,4.0,English,98,98,100,100.0,98.6
Fusagasugá,e199a5a409d7f663bf52c8073801637e1c203aa3bc043608c3188d68d5599d85,4,A,I,2024,3.0,Educación Física,88,89,95,95.0,90.4
Fusagasugá,e199a5a409d7f663bf52c8073801637e1c203aa3bc043608c3188d68d5599d85,4,A,I,2024,1.0,Creatividad e innovación,87,89,88,94.0,88.5
Fusagasugá,e199a5a409d7f663bf52c8073801637e1c203aa3bc043608c3188d68d5599d85,4,A,I,2024,2.0,Aprendizaje Basado en Proyectos,83,81,87,88.0,83.7
Fusagasugá,e199a5a409d7f663bf52c8073801637e1c203aa3bc043608c3188d68d5599d85,4,A,I,2024,1.0,Artes,88,88,89,89.0,88.30000000000001
Fusagasugá,e199a5a409d7f663bf52c8073801637e1c203aa3bc043608c3188d68d5599d85,4,A,I,2024,1.0,Tecnologías Informáticas,91,88,90,92.0,90.0
Fusagasugá,e199a5a409d7f663bf52c8073801637e1c203aa3bc043608c3188d68d5599d85,4,A,I,2024,1.0,Integralidad,94,94,94,94.0,94.0
Fusagasugá,4db6cbbbcd3a0dd6a940ac2b3b66872292a33e09fffccb3917dc061d133116e0,6,A,IV,2023,3.0,Ciencias Naturales,94,95,99,99.0,95.8
Fusagasugá,4db6cbbbcd3a0dd6a940ac2b3b66872292a33e09fffccb3917dc061d133116e0,6,A,IV,2023,4.0,Ciencias Sociales,85,81,90,96.0,85.9
Fusagasugá,4db6cbbbcd3a0dd6a940ac2b3b66872292a33e09fffccb3917dc061d133116e0,6,A,IV,2023,6.0,Matemáticas,88,88,95,95.0,90.1
Fusagasugá,4db6cbbbcd3a0dd6a940ac2b3b66872292a33e09fffccb3917dc061d133116e0,6,A,IV,2023,3.0,Lengua Castellana,94,93,95,100.0,94.5
Fusagasugá,4db6cbbbcd3a0dd6a940ac2b3b66872292a33e09fffccb3917dc061d133116e0,6,A,IV,2023,4.0,Inglés,83,84,92,100.0,86.80000000000001
Fusagasugá,4db6cbbbcd3a0dd6a940ac2b3b66872292a33e09fffccb3917dc061d133116e0,6,A,IV,2023,2.0,Innovación y Emprendimiento,90,90,90,90.0,90.0
Fusagasugá,4db6cbbbcd3a0dd6a940ac2b3b66872292a33e09fffccb3917dc061d133116e0,6,A,IV,2023,7.0,Aprendizaje Basado en Investigación,90,91,90,92.0,90.5
Fusagasugá,4db6cbbbcd3a0dd6a940ac2b3b66872292a33e09fffccb3917dc061d133116e0,6,A,IV,2023,3.0,Educación Física,92,92,95,95.0,92.9
Fusagasugá,4db6cbbbcd3a0dd6a940ac2b3b66872292a33e09fffccb3917dc061d133116e0,6,A,IV,2023,2.0,Lectura Crítica,96,92,96,96.0,94.80000000000001
Fusagasugá,4db6cbbbcd3a0dd6a940ac2b3b66872292a33e09fffccb3917dc061d133116e0,6,A,IV,2023,1.0,Artes,89,89,90,90.0,89.3
Fusagasugá,4db6cbbbcd3a0dd6a940ac2b3b66872292a33e09fffccb3917dc061d133116e0,6,A,IV,2023,1.0,Robótica y TICS,86,86,80,90.0,85.2
Fusagasugá,4db6cbbbcd3a0dd6a940ac2b3b66872292a33e09fffccb3917dc061d133116e0,6,A,IV,2023,1.0,Inteligencia emocional e Integralidad,92,99,100,100.0,96.5
Fusagasugá,d7ccd12e760342ebaa5e229e8fe80fd7e7291db5e0d6456b02598faec1532d3b,9,A,III,2023,3.0,Ciencias Naturales,57,59,94,94.0,68.7
